timestamp,src_ip,dst_ip,dst_port,syn_flag
1770702620.4871352,10.1.91.172,142.251.43.78,443,0
1770702620.4881446,10.1.91.172,142.251.43.78,443,0
1770702620.4888709,10.1.91.172,142.251.43.78,443,0
1770702620.509489,142.251.43.78,10.1.91.172,57885,0
1770702620.5379992,142.251.43.78,10.1.91.172,57885,0
1770702620.5421765,142.251.43.78,10.1.91.172,57885,0
1770702620.542997,10.1.91.172,142.251.43.78,443,0
1770702620.5442164,10.1.91.172,142.251.43.78,443,0
1770702620.5457094,10.1.91.172,142.251.43.78,443,0
1770702620.5469117,10.1.91.172,142.251.43.78,443,0
1770702620.548684,10.1.91.172,142.251.43.78,443,0
1770702620.550671,10.1.91.172,142.251.43.78,443,0
1770702620.552588,10.1.91.172,142.251.43.78,443,0
1770702620.554149,10.1.91.172,142.251.43.78,443,0
1770702620.5550618,10.1.91.172,142.251.43.78,443,0
1770702620.640495,142.251.43.78,10.1.91.172,57885,0
1770702620.6416466,10.1.91.172,142.251.43.78,443,0
1770702620.6463103,142.251.43.78,10.1.91.172,57885,0
1770702620.647605,142.251.43.78,10.1.91.172,57885,0
1770702620.648765,142.251.43.78,10.1.91.172,57885,0
1770702620.6500416,142.251.43.78,10.1.91.172,57885,0
1770702620.6513412,142.251.43.78,10.1.91.172,57885,0
1770702620.6860833,142.251.43.78,10.1.91.172,57885,0
1770702620.687532,142.251.43.78,10.1.91.172,57885,0
1770702620.689222,142.251.43.78,10.1.91.172,57885,0
1770702620.6926296,142.251.43.78,10.1.91.172,57885,0
1770702620.6939678,10.1.91.172,142.251.43.78,443,0
1770702620.6972866,10.1.91.172,142.251.43.78,443,0
1770702620.7237,142.251.43.78,10.1.91.172,57885,0
1770702621.0755928,10.1.91.172,182.79.251.99,443,1
1770702621.1020463,182.79.251.99,10.1.91.172,49681,0
1770702621.1045213,10.1.91.172,182.79.251.99,443,0
1770702621.1063433,10.1.91.172,182.79.251.99,443,0
1770702621.1076922,10.1.91.172,182.79.251.99,443,0
1770702621.1244612,182.79.251.99,10.1.91.172,49681,0
1770702621.1265047,182.79.251.99,10.1.91.172,49681,0
1770702621.1276603,10.1.91.172,182.79.251.99,443,0
1770702621.1297357,182.79.251.99,10.1.91.172,49681,0
1770702621.1314933,182.79.251.99,10.1.91.172,49681,0
1770702621.1325936,10.1.91.172,182.79.251.99,443,0
1770702621.1339865,10.1.91.172,182.79.251.99,443,0
1770702621.1390395,10.1.91.172,182.79.251.99,443,0
1770702621.1420498,10.1.91.172,182.79.251.99,443,0
1770702621.1438751,10.1.91.172,182.79.251.99,443,0
1770702621.1462336,10.1.91.172,182.79.251.99,443,0
1770702621.161855,182.79.251.99,10.1.91.172,49681,0
1770702621.1872962,182.79.251.99,10.1.91.172,49681,0
1770702621.1885366,182.79.251.99,10.1.91.172,49681,0
1770702621.2103584,182.79.251.99,10.1.91.172,49681,0
1770702621.2134645,182.79.251.99,10.1.91.172,49681,0
1770702621.2154207,182.79.251.99,10.1.91.172,49681,0
1770702621.2167547,10.1.91.172,182.79.251.99,443,0
1770702621.2222126,182.79.251.99,10.1.91.172,49681,0
1770702621.2235003,10.1.91.172,182.79.251.99,443,0
1770702621.2314038,182.79.251.99,10.1.91.172,49681,0
1770702621.2371209,182.79.251.99,10.1.91.172,49681,0
1770702621.239919,10.1.91.172,182.79.251.99,443,0
1770702621.2502317,182.79.251.99,10.1.91.172,49681,0
1770702621.2527032,10.1.91.172,182.79.251.99,443,0
1770702621.2576835,182.79.251.99,10.1.91.172,49681,0
1770702621.2607734,10.1.91.172,182.79.251.99,443,0
1770702621.2632227,182.79.251.99,10.1.91.172,49681,0
1770702621.2665431,182.79.251.99,10.1.91.172,49681,0
1770702621.2687244,10.1.91.172,182.79.251.99,443,0
1770702621.2984593,182.79.251.99,10.1.91.172,49681,0
1770702621.3011866,10.1.91.172,182.79.251.99,443,0
1770702621.306997,182.79.251.99,10.1.91.172,49681,0
1770702621.309619,10.1.91.172,182.79.251.99,443,0
1770702621.3144302,182.79.251.99,10.1.91.172,49681,0
1770702621.3170538,10.1.91.172,182.79.251.99,443,0
1770702621.321198,182.79.251.99,10.1.91.172,49681,0
1770702621.3239572,10.1.91.172,182.79.251.99,443,0
1770702621.32801,182.79.251.99,10.1.91.172,49681,0
1770702621.3306642,10.1.91.172,182.79.251.99,443,0
1770702621.3340728,182.79.251.99,10.1.91.172,49681,0
1770702621.3370304,182.79.251.99,10.1.91.172,49681,0
1770702621.339781,10.1.91.172,182.79.251.99,443,0
1770702621.3420596,182.79.251.99,10.1.91.172,49681,0
1770702621.3437548,182.79.251.99,10.1.91.172,49681,0
1770702621.3450692,10.1.91.172,182.79.251.99,443,0
1770702621.3574724,182.79.251.99,10.1.91.172,49681,0
1770702621.3617995,10.1.91.172,182.79.251.99,443,0
1770702621.36693,182.79.251.99,10.1.91.172,49681,0
1770702621.3686686,10.1.91.172,182.79.251.99,443,0
1770702621.3719954,182.79.251.99,10.1.91.172,49681,0
1770702621.3787415,10.1.91.172,182.79.251.99,443,0
1770702621.3856113,182.79.251.99,10.1.91.172,49681,0
1770702621.389359,182.79.251.99,10.1.91.172,49681,0
1770702621.3916855,10.1.91.172,182.79.251.99,443,0
1770702621.3945625,182.79.251.99,10.1.91.172,49681,0
1770702621.3975666,182.79.251.99,10.1.91.172,49681,0
1770702621.3996415,10.1.91.172,182.79.251.99,443,0
1770702621.4029155,182.79.251.99,10.1.91.172,49681,0
1770702621.4053912,182.79.251.99,10.1.91.172,49681,0
1770702621.4076147,182.79.251.99,10.1.91.172,49681,0
1770702621.4090457,10.1.91.172,182.79.251.99,443,0
1770702621.4107096,182.79.251.99,10.1.91.172,49681,0
1770702621.4164205,182.79.251.99,10.1.91.172,49681,0
1770702621.420875,10.1.91.172,182.79.251.99,443,0
1770702621.4237485,182.79.251.99,10.1.91.172,49681,0
1770702621.4261825,182.79.251.99,10.1.91.172,49681,0
1770702621.4283383,10.1.91.172,182.79.251.99,443,0
1770702621.4330122,182.79.251.99,10.1.91.172,49681,0
1770702621.4381526,182.79.251.99,10.1.91.172,49681,0
1770702621.440626,10.1.91.172,182.79.251.99,443,0
1770702621.443666,182.79.251.99,10.1.91.172,49681,0
1770702621.4479117,182.79.251.99,10.1.91.172,49681,0
1770702621.4498684,10.1.91.172,182.79.251.99,443,0
1770702621.452449,182.79.251.99,10.1.91.172,49681,0
1770702621.4537868,10.1.91.172,182.79.251.99,443,0
1770702621.455872,182.79.251.99,10.1.91.172,49681,0
1770702621.4572678,10.1.91.172,182.79.251.99,443,0
1770702621.459421,182.79.251.99,10.1.91.172,49681,0
1770702621.460479,10.1.91.172,182.79.251.99,443,0
1770702621.4627662,182.79.251.99,10.1.91.172,49681,0
1770702621.4637406,10.1.91.172,182.79.251.99,443,0
1770702621.4665384,182.79.251.99,10.1.91.172,49681,0
1770702621.4682307,10.1.91.172,182.79.251.99,443,0
1770702621.470578,182.79.251.99,10.1.91.172,49681,0
1770702621.4740446,182.79.251.99,10.1.91.172,49681,0
1770702621.476133,10.1.91.172,182.79.251.99,443,0
1770702621.4789567,182.79.251.99,10.1.91.172,49681,0
1770702621.483639,182.79.251.99,10.1.91.172,49681,0
1770702621.4856818,10.1.91.172,182.79.251.99,443,0
1770702621.4874482,182.79.251.99,10.1.91.172,49681,0
1770702621.488361,10.1.91.172,182.79.251.99,443,0
1770702621.4895163,182.79.251.99,10.1.91.172,49681,0
1770702621.4910605,182.79.251.99,10.1.91.172,49681,0
1770702621.4924562,10.1.91.172,182.79.251.99,443,0
1770702621.4937775,182.79.251.99,10.1.91.172,49681,0
1770702621.495371,182.79.251.99,10.1.91.172,49681,0
1770702621.4963095,10.1.91.172,182.79.251.99,443,0
1770702621.4977932,182.79.251.99,10.1.91.172,49681,0
1770702621.4986293,10.1.91.172,182.79.251.99,443,0
1770702621.5016687,10.1.91.172,142.251.43.78,443,0
1770702621.502271,10.1.91.172,142.251.43.78,443,0
1770702621.5030851,182.79.251.99,10.1.91.172,49681,0
1770702621.5035641,10.1.91.172,182.79.251.99,443,0
1770702621.5043747,182.79.251.99,10.1.91.172,49681,0
1770702621.5048344,10.1.91.172,182.79.251.99,443,0
1770702621.50626,182.79.251.99,10.1.91.172,49681,0
1770702621.5072367,10.1.91.172,182.79.251.99,443,0
1770702621.509437,182.79.251.99,10.1.91.172,49681,0
1770702621.5103903,10.1.91.172,182.79.251.99,443,0
1770702621.5120306,182.79.251.99,10.1.91.172,49681,0
1770702621.5127811,10.1.91.172,182.79.251.99,443,0
1770702621.5145035,182.79.251.99,10.1.91.172,49681,0
1770702621.5154378,10.1.91.172,182.79.251.99,443,0
1770702621.5169704,182.79.251.99,10.1.91.172,49681,0
1770702621.5178397,10.1.91.172,182.79.251.99,443,0
1770702621.5195506,182.79.251.99,10.1.91.172,49681,0
1770702621.520236,10.1.91.172,182.79.251.99,443,0
1770702621.5211127,182.79.251.99,10.1.91.172,49681,0
1770702621.5220382,10.1.91.172,182.79.251.99,443,0
1770702621.5234926,182.79.251.99,10.1.91.172,49681,0
1770702621.5244951,182.79.251.99,10.1.91.172,49681,0
1770702621.5256352,10.1.91.172,182.79.251.99,443,0
1770702621.5276318,182.79.251.99,10.1.91.172,49681,0
1770702621.5296416,182.79.251.99,10.1.91.172,49681,0
1770702621.5304883,10.1.91.172,182.79.251.99,443,0
1770702621.5323079,182.79.251.99,10.1.91.172,49681,0
1770702621.535067,10.1.91.172,182.79.251.99,443,0
1770702621.536461,182.79.251.99,10.1.91.172,49681,0
1770702621.537366,10.1.91.172,182.79.251.99,443,0
1770702621.5394511,182.79.251.99,10.1.91.172,49681,0
1770702621.540509,10.1.91.172,182.79.251.99,443,0
1770702621.542176,182.79.251.99,10.1.91.172,49681,0
1770702621.5439901,182.79.251.99,10.1.91.172,49681,0
1770702621.5450234,10.1.91.172,182.79.251.99,443,0
1770702621.5465755,182.79.251.99,10.1.91.172,49681,0
1770702621.5471814,10.1.91.172,182.79.251.99,443,0
1770702621.5478942,182.79.251.99,10.1.91.172,49681,0
1770702621.5487306,182.79.251.99,10.1.91.172,49681,0
1770702621.5491881,10.1.91.172,182.79.251.99,443,0
1770702621.550572,182.79.251.99,10.1.91.172,49681,0
1770702621.5516245,10.1.91.172,182.79.251.99,443,0
1770702621.5527585,182.79.251.99,10.1.91.172,49681,0
1770702621.5532937,10.1.91.172,182.79.251.99,443,0
1770702621.5539734,182.79.251.99,10.1.91.172,49681,0
1770702621.5543947,10.1.91.172,182.79.251.99,443,0
1770702621.5554445,182.79.251.99,10.1.91.172,49681,0
1770702621.5564787,10.1.91.172,182.79.251.99,443,0
1770702621.5588408,182.79.251.99,10.1.91.172,49681,0
1770702621.5596755,10.1.91.172,182.79.251.99,443,0
1770702621.561985,182.79.251.99,10.1.91.172,49681,0
1770702621.5653603,10.1.91.172,182.79.251.99,443,0
1770702621.5677693,182.79.251.99,10.1.91.172,49681,0
1770702621.5684311,10.1.91.172,182.79.251.99,443,0
1770702621.5695195,182.79.251.99,10.1.91.172,49681,0
1770702621.570057,10.1.91.172,182.79.251.99,443,0
1770702621.571121,182.79.251.99,10.1.91.172,49681,0
1770702621.572038,10.1.91.172,182.79.251.99,443,0
1770702621.5731392,182.79.251.99,10.1.91.172,49681,0
1770702621.5738287,10.1.91.172,182.79.251.99,443,0
1770702621.5749395,182.79.251.99,10.1.91.172,49681,0
1770702621.57564,10.1.91.172,182.79.251.99,443,0
1770702621.576706,182.79.251.99,10.1.91.172,49681,0
1770702621.577386,10.1.91.172,182.79.251.99,443,0
1770702621.5793893,182.79.251.99,10.1.91.172,49681,0
1770702621.5812654,182.79.251.99,10.1.91.172,49681,0
1770702621.5827343,10.1.91.172,182.79.251.99,443,0
1770702621.587692,182.79.251.99,10.1.91.172,49681,0
1770702621.5890596,10.1.91.172,182.79.251.99,443,0
1770702621.591052,182.79.251.99,10.1.91.172,49681,0
1770702621.5917099,10.1.91.172,182.79.251.99,443,0
1770702621.5923078,142.251.43.78,10.1.91.172,57885,0
1770702621.5928903,142.251.43.78,10.1.91.172,57885,0
1770702621.593788,10.1.91.172,142.251.43.78,443,0
1770702621.5945063,10.1.91.172,142.251.43.78,443,0
1770702621.6050158,182.79.251.99,10.1.91.172,49681,0
1770702621.608635,182.79.251.99,10.1.91.172,49681,0
1770702621.6094885,182.79.251.99,10.1.91.172,49681,0
1770702621.6105278,182.79.251.99,10.1.91.172,49681,0
1770702621.6113203,10.1.91.172,182.79.251.99,443,0
1770702621.612217,182.79.251.99,10.1.91.172,49681,0
1770702621.6131916,182.79.251.99,10.1.91.172,49681,0
1770702621.6141107,182.79.251.99,10.1.91.172,49681,0
1770702621.6151423,182.79.251.99,10.1.91.172,49681,0
1770702621.616031,10.1.91.172,182.79.251.99,443,0
1770702621.6172764,182.79.251.99,10.1.91.172,49681,0
1770702621.6181934,182.79.251.99,10.1.91.172,49681,0
1770702621.6189234,10.1.91.172,182.79.251.99,443,0
1770702621.6201754,182.79.251.99,10.1.91.172,49681,0
1770702621.6218438,182.79.251.99,10.1.91.172,49681,0
1770702621.6230028,10.1.91.172,182.79.251.99,443,0
1770702621.6249194,182.79.251.99,10.1.91.172,49681,0
1770702621.6275585,10.1.91.172,182.79.251.99,443,0
1770702621.631858,10.1.91.172,142.251.43.78,443,0
1770702621.6346996,10.1.91.172,142.251.43.78,443,0
1770702621.7955973,10.1.91.172,182.79.251.99,443,0
1770702621.8773994,10.1.91.172,142.251.43.78,443,0
1770702622.1273363,182.79.251.99,10.1.91.172,49681,0
1770702622.1292427,10.1.91.172,182.79.251.99,443,0
1770702622.131928,182.79.251.99,10.1.91.172,49681,0
1770702622.1335456,182.79.251.99,10.1.91.172,49681,0
1770702622.1354284,182.79.251.99,10.1.91.172,49681,0
1770702622.1386688,182.79.251.99,10.1.91.172,49681,0
1770702622.1411304,182.79.251.99,10.1.91.172,49681,0
1770702622.2250538,182.79.251.99,10.1.91.172,49681,0
1770702622.2261765,182.79.251.99,10.1.91.172,49681,0
1770702622.228581,182.79.251.99,10.1.91.172,49681,0
1770702622.2313375,182.79.251.99,10.1.91.172,49681,0
1770702622.2334538,182.79.251.99,10.1.91.172,49681,0
1770702622.237142,182.79.251.99,10.1.91.172,49681,0
1770702622.2400768,182.79.251.99,10.1.91.172,49681,0
1770702622.2423046,182.79.251.99,10.1.91.172,49681,0
1770702622.2448215,182.79.251.99,10.1.91.172,49681,0
1770702622.2468648,182.79.251.99,10.1.91.172,49681,0
1770702622.250349,182.79.251.99,10.1.91.172,49681,0
1770702622.2527392,182.79.251.99,10.1.91.172,49681,0
1770702622.2541661,182.79.251.99,10.1.91.172,49681,0
1770702622.2552626,182.79.251.99,10.1.91.172,49681,0
1770702622.2562144,182.79.251.99,10.1.91.172,49681,0
1770702622.2585607,182.79.251.99,10.1.91.172,49681,0
1770702622.2609942,182.79.251.99,10.1.91.172,49681,0
1770702622.2634642,182.79.251.99,10.1.91.172,49681,0
1770702622.266189,182.79.251.99,10.1.91.172,49681,0
1770702622.2682748,182.79.251.99,10.1.91.172,49681,0
1770702622.2698758,182.79.251.99,10.1.91.172,49681,0
1770702622.2717855,182.79.251.99,10.1.91.172,49681,0
1770702622.2743015,182.79.251.99,10.1.91.172,49681,0
1770702622.3053315,182.79.251.99,10.1.91.172,49681,0
1770702622.307246,182.79.251.99,10.1.91.172,49681,0
1770702622.314799,182.79.251.99,10.1.91.172,49681,0
1770702622.329278,182.79.251.99,10.1.91.172,49681,0
1770702622.332577,182.79.251.99,10.1.91.172,49681,0
1770702622.3582597,182.79.251.99,10.1.91.172,49681,0
1770702622.3614256,182.79.251.99,10.1.91.172,49681,0
1770702622.3643997,182.79.251.99,10.1.91.172,49681,0
1770702622.3671637,182.79.251.99,10.1.91.172,49681,0
1770702622.3693419,182.79.251.99,10.1.91.172,49681,0
1770702622.3839025,182.79.251.99,10.1.91.172,49681,0
1770702622.3882413,182.79.251.99,10.1.91.172,49681,0
1770702622.3917763,182.79.251.99,10.1.91.172,49681,0
1770702622.3957286,182.79.251.99,10.1.91.172,49681,0
1770702622.3997362,182.79.251.99,10.1.91.172,49681,0
1770702622.4024634,182.79.251.99,10.1.91.172,49681,0
1770702622.4050167,182.79.251.99,10.1.91.172,49681,0
1770702622.4077046,182.79.251.99,10.1.91.172,49681,0
1770702622.410405,182.79.251.99,10.1.91.172,49681,0
1770702622.412263,142.251.43.78,10.1.91.172,57885,0
1770702622.4139626,142.251.43.78,10.1.91.172,57885,0
1770702622.415551,142.251.43.78,10.1.91.172,57885,0
1770702622.417056,142.251.43.78,10.1.91.172,57885,0
1770702622.4193316,10.1.91.172,142.251.43.78,443,0
1770702622.4210944,142.251.43.78,10.1.91.172,57885,0
1770702622.4233053,182.79.251.99,10.1.91.172,49681,0
1770702622.4242404,142.251.43.78,10.1.91.172,57885,0
1770702622.4250445,142.251.43.78,10.1.91.172,57885,0
1770702622.4259977,182.79.251.99,10.1.91.172,49681,0
1770702622.4266026,10.1.91.172,142.251.43.78,443,0
1770702622.4272015,10.1.91.172,142.251.43.78,443,0
1770702622.4283342,182.79.251.99,10.1.91.172,49681,0
1770702622.4295342,182.79.251.99,10.1.91.172,49681,0
1770702622.4311574,182.79.251.99,10.1.91.172,49681,0
1770702622.4325821,182.79.251.99,10.1.91.172,49681,0
1770702622.4333637,182.79.251.99,10.1.91.172,49681,0
1770702622.4358964,182.79.251.99,10.1.91.172,49681,0
1770702622.4383018,182.79.251.99,10.1.91.172,49681,0
1770702622.4399576,182.79.251.99,10.1.91.172,49681,0
1770702622.440884,182.79.251.99,10.1.91.172,49681,0
1770702622.4430275,182.79.251.99,10.1.91.172,49681,0
1770702622.4456756,182.79.251.99,10.1.91.172,49681,0
1770702622.4478939,182.79.251.99,10.1.91.172,49681,0
1770702622.4497538,182.79.251.99,10.1.91.172,49681,0
1770702622.4523292,182.79.251.99,10.1.91.172,49681,0
1770702622.4550717,182.79.251.99,10.1.91.172,49681,0
1770702622.4630125,182.79.251.99,10.1.91.172,49681,0
1770702622.4664593,182.79.251.99,10.1.91.172,49681,0
1770702622.4699547,182.79.251.99,10.1.91.172,49681,0
1770702622.4732049,182.79.251.99,10.1.91.172,49681,0
1770702622.4746952,182.79.251.99,10.1.91.172,49681,0
1770702622.4761252,182.79.251.99,10.1.91.172,49681,0
1770702622.4770112,142.251.43.78,10.1.91.172,57885,0
1770702622.4777741,142.251.43.78,10.1.91.172,57885,0
1770702622.4784553,142.251.43.78,10.1.91.172,57885,0
1770702622.4792168,10.1.91.172,142.251.43.78,443,0
1770702622.4804173,10.1.91.172,142.251.43.78,443,0
1770702622.482861,10.1.91.172,142.251.43.78,443,0
1770702622.4857483,182.79.251.99,10.1.91.172,49681,0
1770702622.487662,182.79.251.99,10.1.91.172,49681,0
1770702622.4895027,142.251.43.78,10.1.91.172,57885,0
1770702622.4912121,142.251.43.78,10.1.91.172,57885,0
1770702622.49207,142.251.43.78,10.1.91.172,57885,0
1770702622.493147,142.251.43.78,10.1.91.172,57885,0
1770702622.4939313,10.1.91.172,142.251.43.78,443,0
1770702622.4949272,10.1.91.172,142.251.43.78,443,0
1770702622.4958935,142.251.43.78,10.1.91.172,57885,0
1770702622.4966326,10.1.91.172,142.251.43.78,443,0
1770702622.498097,142.251.43.78,10.1.91.172,57885,0
1770702622.4989643,10.1.91.172,142.251.43.78,443,0
1770702622.5004923,142.251.43.78,10.1.91.172,57885,0
1770702622.5012038,10.1.91.172,142.251.43.78,443,0
1770702622.50217,142.251.43.78,10.1.91.172,57885,0
1770702622.5030744,142.251.43.78,10.1.91.172,57885,0
1770702622.5037253,10.1.91.172,142.251.43.78,443,0
1770702622.504632,142.251.43.78,10.1.91.172,57885,0
1770702622.505305,10.1.91.172,142.251.43.78,443,0
1770702622.5061066,142.251.43.78,10.1.91.172,57885,0
1770702622.5071092,10.1.91.172,142.251.43.78,443,0
1770702622.5078897,10.1.91.172,142.251.43.78,443,0
1770702622.5085537,142.251.43.78,10.1.91.172,57885,0
1770702622.5100834,142.251.43.78,10.1.91.172,57885,0
1770702622.522929,142.251.43.78,10.1.91.172,57885,0
1770702622.5237608,142.251.43.78,10.1.91.172,57885,0
1770702622.5245395,142.251.43.78,10.1.91.172,57885,0
1770702622.5252078,10.1.91.172,142.251.43.78,443,0
1770702622.5259836,10.1.91.172,142.251.43.78,443,0
1770702622.5396893,142.251.43.78,10.1.91.172,57885,0
1770702622.544022,142.251.43.78,10.1.91.172,57885,0
1770702622.5461738,142.251.43.78,10.1.91.172,57885,0
1770702622.5474222,10.1.91.172,142.251.43.78,443,0
1770702622.5485928,142.251.43.78,10.1.91.172,57885,0
1770702622.5496416,142.251.43.78,10.1.91.172,57885,0
1770702622.550325,10.1.91.172,142.251.43.78,443,0
1770702622.5523012,142.251.43.78,10.1.91.172,57885,0
1770702622.5534928,142.251.43.78,10.1.91.172,57885,0
1770702622.5541523,10.1.91.172,142.251.43.78,443,0
1770702622.5550358,142.251.43.78,10.1.91.172,57885,0
1770702622.5558825,10.1.91.172,142.251.43.78,443,0
1770702622.5567563,10.1.91.172,142.251.43.78,443,0
1770702622.5836604,142.251.43.78,10.1.91.172,57885,0
1770702623.777101,10.1.91.172,142.251.43.78,443,0
1770702623.8744774,142.251.43.78,10.1.91.172,57885,0
1770702623.9227118,142.251.43.78,10.1.91.172,57885,0
1770702623.9306886,142.251.43.78,10.1.91.172,57885,0
1770702623.93457,10.1.91.172,142.251.43.78,443,0
1770702623.9363317,142.251.43.78,10.1.91.172,57885,0
1770702623.9375787,10.1.91.172,142.251.43.78,443,0
1770702623.9396336,142.251.43.78,10.1.91.172,57885,0
1770702623.941243,10.1.91.172,142.251.43.78,443,0
1770702623.9431303,142.251.43.78,10.1.91.172,57885,0
1770702623.9439938,10.1.91.172,142.251.43.78,443,0
1770702623.94599,142.251.43.78,10.1.91.172,57885,0
1770702623.9475722,10.1.91.172,142.251.43.78,443,0
1770702623.9506445,142.251.43.78,10.1.91.172,57885,0
1770702623.9519627,10.1.91.172,142.251.43.78,443,0
1770702623.9534335,142.251.43.78,10.1.91.172,57885,0
1770702623.9545813,142.251.43.78,10.1.91.172,57885,0
1770702623.955391,10.1.91.172,142.251.43.78,443,0
1770702623.9568725,10.1.91.172,142.251.43.78,443,0
1770702623.9617572,142.251.43.78,10.1.91.172,57885,0
1770702623.9767458,10.1.91.172,116.119.100.142,443,1
1770702624.0211654,116.119.100.142,10.1.91.172,51364,0
1770702624.0220642,10.1.91.172,116.119.100.142,443,0
1770702624.0240219,10.1.91.172,116.119.100.142,443,0
1770702624.0252323,10.1.91.172,116.119.100.142,443,0
1770702624.053629,10.1.91.172,96.45.45.45,53,1
1770702624.0736773,96.45.45.45,10.1.91.172,54777,0
1770702624.0747721,10.1.91.172,96.45.45.45,53,0
1770702624.075846,10.1.91.172,96.45.45.45,53,0
1770702624.0770774,10.1.91.172,96.45.45.45,53,0
1770702624.0783043,96.45.45.45,10.1.91.172,54777,0
1770702624.0807283,96.45.45.45,10.1.91.172,54777,0
1770702624.109736,96.45.45.45,10.1.91.172,54777,0
1770702624.1109138,116.119.100.142,10.1.91.172,51364,0
1770702624.11963,116.119.100.142,10.1.91.172,51364,0
1770702624.1289408,116.119.100.142,10.1.91.172,51364,0
1770702624.132425,116.119.100.142,10.1.91.172,51364,0
1770702624.133853,10.1.91.172,116.119.100.142,443,0
1770702624.1353316,10.1.91.172,96.45.45.45,53,0
1770702624.198814,10.1.91.172,116.119.100.142,443,0
1770702624.234698,10.1.91.172,23.67.33.102,443,1
1770702624.2931037,96.45.45.45,10.1.91.172,54777,0
1770702624.2944643,10.1.91.172,96.45.45.45,53,0
1770702624.3958576,10.1.91.172,142.251.43.78,443,0
1770702624.39843,10.1.91.172,142.251.43.78,443,0
1770702624.4396772,10.1.91.172,142.251.43.78,443,0
1770702624.4402127,10.1.91.172,142.251.43.78,443,0
1770702624.4410875,142.251.43.78,10.1.91.172,57885,0
1770702624.4417293,142.251.43.78,10.1.91.172,57885,0
1770702624.4422674,142.251.43.78,10.1.91.172,57885,0
1770702624.4428513,142.251.43.78,10.1.91.172,57885,0
1770702624.4432771,116.119.100.142,10.1.91.172,51364,0
1770702624.5770736,142.251.43.78,10.1.91.172,57885,0
1770702624.57771,142.251.43.78,10.1.91.172,57885,0
1770702624.578271,142.251.43.78,10.1.91.172,57885,0
1770702624.5787191,10.1.91.172,142.251.43.78,443,0
1770702624.5887756,10.1.91.172,142.251.43.78,443,0
1770702624.725628,142.251.43.78,10.1.91.172,57885,0
1770702624.7433922,142.251.43.78,10.1.91.172,57885,0
1770702624.7446134,142.251.43.78,10.1.91.172,57885,0
1770702624.7453184,10.1.91.172,142.251.43.78,443,0
1770702624.7484221,142.251.43.78,10.1.91.172,57885,0
1770702624.7498765,10.1.91.172,142.251.43.78,443,0
1770702624.7524936,142.251.43.78,10.1.91.172,57885,0
1770702624.7547996,10.1.91.172,142.251.43.78,443,0
1770702624.7581596,142.251.43.78,10.1.91.172,57885,0
1770702624.7593727,10.1.91.172,142.251.43.78,443,0
1770702624.761905,142.251.43.78,10.1.91.172,57885,0
1770702624.763626,10.1.91.172,142.251.43.78,443,0
1770702624.766466,142.251.43.78,10.1.91.172,57885,0
1770702624.7678494,10.1.91.172,142.251.43.78,443,0
1770702624.7695696,142.251.43.78,10.1.91.172,57885,0
1770702624.7708373,10.1.91.172,142.251.43.78,443,0
1770702624.7725563,10.1.91.172,142.251.43.78,443,0
1770702624.8539553,142.251.43.78,10.1.91.172,57885,0
1770702625.0546799,10.1.91.172,23.67.33.102,443,1
1770702625.0564399,10.1.91.172,142.251.43.78,443,0
1770702625.0868337,23.67.33.102,10.1.91.172,53547,0
1770702625.087431,10.1.91.172,23.67.33.102,443,0
1770702625.1025395,10.1.91.172,23.67.33.102,443,0
1770702625.1041703,10.1.91.172,23.67.33.102,443,0
1770702625.1688664,10.1.91.172,142.251.43.78,443,0
1770702625.1699295,10.1.91.172,142.251.43.78,443,0
1770702625.2589042,142.251.43.78,10.1.91.172,57885,0
1770702625.2644737,10.1.91.172,74.125.200.132,443,1
1770702625.2669387,10.1.91.172,142.251.43.78,443,0
1770702625.2692409,10.1.91.172,142.251.43.78,443,0
1770702625.2719395,10.1.91.172,142.251.43.78,443,0
1770702625.272959,10.1.91.172,142.251.43.78,443,0
1770702625.273998,10.1.91.172,142.251.43.78,443,0
1770702625.275079,10.1.91.172,142.251.43.78,443,0
1770702625.2759502,10.1.91.172,142.251.43.78,443,0
1770702625.2770624,10.1.91.172,142.251.43.78,443,0
1770702625.2781494,142.251.43.78,10.1.91.172,57885,0
1770702625.2795768,142.251.43.78,10.1.91.172,57885,0
1770702625.280319,142.251.43.78,10.1.91.172,57885,0
1770702625.2811007,142.251.43.78,10.1.91.172,57885,0
1770702625.2818303,142.251.43.78,10.1.91.172,57885,0
1770702625.2825637,142.251.43.78,10.1.91.172,57885,0
1770702625.283389,74.125.200.132,10.1.91.172,58391,0
1770702625.2849343,10.1.91.172,142.251.43.78,443,0
1770702625.286432,10.1.91.172,74.125.200.132,443,0
1770702625.2885516,10.1.91.172,74.125.200.132,443,0
1770702625.290471,10.1.91.172,74.125.200.132,443,0
1770702625.2933764,10.1.91.172,142.251.43.78,443,0
1770702625.2949564,142.251.43.78,10.1.91.172,57885,0
1770702625.2969527,142.251.43.78,10.1.91.172,57885,0
1770702625.29826,142.251.43.78,10.1.91.172,57885,0
1770702625.29937,142.251.43.78,10.1.91.172,57885,0
1770702625.3001688,142.251.43.78,10.1.91.172,57885,0
1770702625.3013089,142.251.43.78,10.1.91.172,57885,0
1770702625.3034942,142.251.43.78,10.1.91.172,57885,0
1770702625.3052561,142.251.43.78,10.1.91.172,57885,0
